District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Yavatmal,,,,77,288150,1,670,0,0,670,674,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,2,327,0,0,327,327,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,3,715,0,0,715,718,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,4,649,0,0,649,650,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,5,599,0,0,599,602,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,6,736,0,0,736,739,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,7,408,0,0,408,408,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,8,504,0,0,504,505,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,9,336,0,0,336,337,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,10,661,0,0,661,665,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,11,731,0,0,731,733,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,12,506,0,0,506,507,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,13,353,0,0,353,354,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,14,318,0,0,318,320,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,15,245,0,0,245,245,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,16,570,0,0,570,576,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,17,676,0,0,676,682,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,18,817,0,0,817,825,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,19,647,0,0,647,647,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,20,700,0,0,700,704,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
Yavatmal,,,,77,288150,21,464,0,0,464,467,EKRUP IJUHDNIHC TNASAV,,97589,165509,263098,,204751
