District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Nanded,,,,91,307713,1,537,0,0,537,537,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,2,783,0,0,783,784,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,3,762,0,0,762,762,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,4,528,0,0,528,529,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,5,319,0,0,319,319,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,6,759,0,0,759,760,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,7,558,0,0,558,558,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,8,367,0,0,367,367,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,9,598,0,0,598,599,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,10,594,0,0,594,594,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,11,539,0,0,539,542,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,12,633,0,0,633,635,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,13,650,0,0,650,650,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,14,877,0,0,877,878,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,15,604,0,0,604,605,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,16,623,0,0,623,623,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,17,597,0,0,597,597,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,18,486,0,0,486,487,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,19,592,0,0,592,592,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,20,475,0,0,475,476,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,21,838,0,0,838,839,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,22,465,0,0,465,465,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,23,841,0,0,841,841,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,24,649,0,0,649,651,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,25,702,0,0,702,702,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,26,790,0,0,790,792,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,27,819,0,0,819,821,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,28,847,0,0,847,849,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,29,614,0,0,614,616,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,30,832,0,0,832,836,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,31,770,0,0,770,773,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,32,598,0,0,598,601,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,33,645,0,0,645,650,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,34,527,0,0,527,530,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,35,617,0,0,617,619,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,36,473,0,0,473,477,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,37,545,0,0,545,546,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,38,258,0,0,258,258,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,39,320,0,0,320,321,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,40,475,0,0,475,476,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,41,465,0,0,465,466,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,42,519,0,0,519,519,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,43,452,0,0,452,453,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,44,332,0,0,332,334,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,45,718,0,0,718,718,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,46,361,0,0,361,361,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,47,634,0,0,634,635,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,48,513,0,0,513,513,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,49,608,0,0,608,608,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,50,554,0,0,554,556,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,51,468,0,0,468,470,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,52,500,0,0,500,500,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,53,437,0,0,437,440,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,54,566,0,0,566,569,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,55,672,0,0,672,675,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,56,322,0,0,322,322,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,57,441,0,0,441,442,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,58,457,0,0,457,459,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,59,754,0,0,754,754,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,60,950,0,0,950,953,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
Nanded,,,,91,307713,61,840,0,0,840,843,LITAP OARTAKNEV OARTNAMNAH RAKERGOMTEB,,96597,183842,280439,,214846
