District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Amaravati,,,,37,126496,1,0,2,0,2,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,2,0,2,0,2,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,3,0,11,0,11,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,4,1,5,0,6,1,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,5,0,8,0,8,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,6,0,4,0,4,4,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,7,0,3,0,3,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,8,1,1,0,2,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,9,1,9,0,10,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,10,0,0,0,0,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,11,0,4,0,4,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,12,1,4,0,5,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,13,1,1,0,2,1,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,14,0,3,0,3,1,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,15,0,2,0,2,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,16,0,2,0,2,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,17,0,2,0,2,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,18,1,14,0,15,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,19,0,4,0,4,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,20,1,4,0,5,1,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,21,1,2,0,3,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,22,2,6,0,8,1,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,23,0,8,0,8,1,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,24,0,0,0,0,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,25,1,11,0,12,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,26,0,4,0,4,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,27,0,5,0,5,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,28,0,19,0,19,1,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,29,0,7,0,7,1,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,30,0,7,0,7,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,31,1,2,0,3,2,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,32,1,4,0,5,2,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,33,0,5,0,5,1,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,34,0,10,0,10,2,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,35,2,13,0,15,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,36,0,0,0,0,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,37,1,5,0,6,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
Amaravati,,,,37,126496,38,0,8,0,8,0,Rahul Mohod Laxmanrao,,124581,71088,195669,,142
