District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Mumbai Suburban,,,,172,269151,1,8,604,0,612,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,2,5,459,0,464,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,3,14,573,0,587,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,4,10,434,0,444,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,5,7,577,0,584,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,6,3,603,0,606,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,7,7,490,0,497,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,8,20,614,0,634,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,9,10,665,0,675,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,10,14,488,0,502,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,11,9,567,0,576,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,12,13,618,0,631,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,13,11,678,0,689,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,14,5,452,0,457,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,15,4,556,0,560,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,16,8,458,0,466,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,17,3,684,0,687,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,18,6,701,0,707,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
Mumbai Suburban,,,,172,269151,19,4,465,0,469,0,RAJNAS DAZA AYILA,,49140,122834,171974,,3826
