District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,,227,348007,1,875,0,0,875,878,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,2,582,0,0,582,582,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,3,773,0,0,773,776,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,4,829,0,0,829,831,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,5,968,0,0,968,969,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,6,551,0,0,551,552,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,7,659,0,0,659,660,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,8,1075,0,0,1075,1079,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,9,975,0,0,975,979,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,10,887,0,0,887,891,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,11,808,0,0,808,811,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,12,819,0,0,819,821,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,13,798,0,0,798,801,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,14,744,0,0,744,744,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,15,788,0,0,788,789,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,16,574,0,0,574,575,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,17,680,0,0,680,680,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,18,582,0,0,582,583,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,19,614,0,0,614,614,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,20,550,0,0,550,552,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,21,828,0,0,828,832,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,22,579,0,0,579,583,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,23,557,0,0,557,557,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,24,942,0,0,942,944,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,25,613,0,0,613,613,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,26,493,0,0,493,494,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,27,959,0,0,959,965,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,28,445,0,0,445,446,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,29,739,0,0,739,740,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,30,594,0,0,594,596,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,31,446,0,0,446,448,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,32,652,0,0,652,653,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,33,586,0,0,586,588,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,34,1073,0,0,1073,1077,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,35,987,0,0,987,988,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,36,1097,0,0,1097,1099,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,37,590,0,0,590,592,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,38,499,0,0,499,500,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,39,792,0,0,792,793,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
Ahmednagar,,,,227,348007,40,1096,0,0,1096,1099,NAVAHC PIDARP NARAK,,126086,196778,322864,,259794
