District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Nanded,,,,83,278803,1,1,1,0,2,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,2,0,0,0,0,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,3,2,0,0,2,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,4,0,0,0,0,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,5,0,3,0,3,4,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,6,1,0,0,1,3,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,7,1,0,0,1,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,8,3,5,0,8,4,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,9,0,2,0,2,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,10,0,0,0,0,3,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,11,1,0,0,1,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,12,1,0,0,1,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,13,2,11,0,13,4,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,14,1,1,0,2,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,15,0,1,0,1,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,16,1,1,0,2,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,17,0,2,0,2,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,18,0,2,0,2,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,19,0,0,0,0,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,20,0,2,0,2,3,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,21,0,0,0,0,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,22,1,0,0,1,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,23,1,3,0,4,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,24,1,3,0,4,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,25,0,0,0,0,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,26,1,1,0,2,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,27,0,2,0,2,5,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,28,0,2,0,2,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,29,0,0,0,0,3,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,30,1,5,0,6,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,31,0,1,0,1,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,32,1,2,0,3,4,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,33,0,1,0,1,4,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,34,1,4,0,5,3,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,35,0,2,0,2,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,36,0,3,0,3,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,37,0,3,0,3,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,38,0,4,0,4,3,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,39,2,0,0,2,5,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,40,1,0,0,1,3,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,41,1,4,0,5,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,42,1,1,0,2,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,43,1,2,0,3,3,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,44,2,2,0,4,5,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,45,0,3,0,3,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,46,2,2,0,4,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,48,0,3,0,3,4,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,49,0,1,0,1,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,50,0,0,0,0,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,51,0,1,0,1,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,52,0,1,0,1,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,53,0,2,0,2,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,54,0,0,0,0,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,55,0,0,0,0,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,56,0,0,0,0,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,57,1,3,0,4,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,58,0,1,0,1,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,59,1,1,0,2,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,60,1,5,0,6,7,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,61,0,1,0,1,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,62,0,1,0,1,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,63,0,1,0,1,4,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,64,0,0,0,0,4,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,65,0,0,0,0,0,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,66,0,1,0,1,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,67,1,1,0,2,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,68,1,1,0,2,3,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,69,0,0,0,0,1,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,70,0,1,0,1,5,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
Nanded,,,,83,278803,71,1,2,0,3,2,ELOHD OARIJAHBMAS KOHSA,,90580,154189,244769,,228
