District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,,218,293252,1,417,0,0,417,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,2,697,0,0,697,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,3,647,0,0,647,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,4,649,0,0,649,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,5,902,0,0,902,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,6,903,0,0,903,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,7,1153,0,0,1153,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,8,633,0,0,633,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,9,647,0,0,647,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,10,1038,0,0,1038,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,11,655,0,0,655,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,12,780,0,0,780,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,13,448,0,0,448,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,14,731,0,0,731,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,15,686,0,0,686,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,16,709,0,0,709,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,17,1103,0,0,1103,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,18,1000,0,0,1000,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,19,1039,0,0,1039,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,20,1136,0,0,1136,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,21,968,0,0,968,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,22,909,0,0,909,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,23,857,0,0,857,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,24,1096,0,0,1096,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,25,1093,0,0,1093,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,26,576,0,0,576,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,27,527,0,0,527,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,28,584,0,0,584,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,29,447,0,0,447,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,30,506,0,0,506,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,31,650,0,0,650,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,32,709,0,0,709,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,33,501,0,0,501,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,34,692,0,0,692,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,35,852,0,0,852,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,36,873,0,0,873,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,37,1027,0,0,1027,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,38,797,0,0,797,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,39,973,0,0,973,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,40,894,0,0,894,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
Ahmednagar,,,,218,293252,41,652,0,0,652,0,ERAGOHG NADRANAJ ITAVAHBARP,,143848,113430,257278,,222046
