District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Nanded,,,,90,312425,1,507,0,0,507,508,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,2,282,0,0,282,285,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,3,583,0,0,583,589,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,4,591,0,0,591,597,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,5,561,0,0,561,564,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,6,543,0,0,543,545,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,7,723,0,0,723,724,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,8,766,0,0,766,768,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,9,503,0,0,503,505,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,10,675,0,0,675,681,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,11,670,0,0,670,674,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,12,633,0,0,633,635,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,13,571,0,0,571,572,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,14,439,0,0,439,441,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,15,742,0,0,742,744,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,16,818,0,0,818,820,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,17,599,0,0,599,600,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,18,760,0,0,760,761,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,19,427,0,0,427,431,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,20,236,0,0,236,236,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,21,518,0,0,518,525,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,22,606,0,0,606,610,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,23,547,0,0,547,551,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,24,711,0,0,711,711,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,25,729,0,0,729,733,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,26,685,0,0,685,686,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,27,756,0,0,756,760,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,28,821,0,0,821,825,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,29,670,0,0,670,676,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,30,916,0,0,916,922,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,31,628,0,0,628,630,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,32,472,0,0,472,473,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,33,657,0,0,657,660,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,34,735,0,0,735,738,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,35,811,0,0,811,813,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,36,630,0,0,630,636,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,37,708,0,0,708,711,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,38,603,0,0,603,605,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,39,589,0,0,589,590,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,40,522,0,0,522,524,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,41,484,0,0,484,485,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,42,730,0,0,730,738,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,43,449,0,0,449,450,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,44,381,0,0,381,384,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,45,585,0,0,585,585,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,46,857,0,0,857,860,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,47,498,0,0,498,501,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,48,331,0,0,331,333,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,49,767,0,0,767,769,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,50,657,0,0,657,665,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,51,872,0,0,872,874,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,52,619,0,0,619,624,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,53,689,0,0,689,695,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,54,724,0,0,724,729,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,55,517,0,0,517,523,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,56,490,0,0,490,495,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,57,558,0,0,558,565,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,58,688,0,0,688,694,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,59,681,0,0,681,683,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,60,719,0,0,719,722,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,61,627,0,0,627,630,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,62,369,0,0,369,370,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,63,523,0,0,523,524,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,64,346,0,0,346,350,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,65,264,0,0,264,264,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,66,592,0,0,592,596,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,67,535,0,0,535,536,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,68,488,0,0,488,491,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,69,492,0,0,492,493,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,70,708,0,0,708,708,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,71,719,0,0,719,719,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,72,568,0,0,568,570,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,73,512,0,0,512,512,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,74,534,0,0,534,534,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,75,420,0,0,420,420,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,76,618,0,0,618,619,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
Nanded,,,,90,312425,77,323,0,0,323,327,RAKIVGNAS ELBMAK ABIDNOK ITTURVIN,,106520,150968,257488,,196496
