District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,,217,289934,1,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,2,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,3,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,4,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,5,1,3,0,4,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,6,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,7,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,8,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,9,0,4,0,4,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,10,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,11,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,12,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,13,2,4,0,6,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,14,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,15,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,16,2,3,0,5,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,17,1,2,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,18,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,19,1,2,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,20,1,1,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,21,1,1,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,22,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,23,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,24,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,25,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,26,1,0,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,27,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,28,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,29,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,30,0,4,0,4,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,31,1,2,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,32,2,8,0,10,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,33,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,34,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,35,0,3,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,36,1,5,0,6,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,37,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,38,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,39,2,1,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,40,2,4,0,6,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,42,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,43,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,44,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,45,1,1,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,46,2,1,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,47,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,48,1,2,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,49,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,50,1,4,0,5,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,51,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,52,2,5,0,7,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,53,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,54,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,55,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,56,1,1,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,57,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,58,1,1,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,59,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,60,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,61,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,62,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,63,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,64,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,65,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,66,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,67,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,68,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,69,0,4,0,4,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,70,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,71,1,2,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,72,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,73,1,7,0,8,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,74,3,4,0,7,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,75,1,3,0,4,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,76,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,77,0,3,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,78,2,1,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,79,3,0,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,80,1,1,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,81,0,0,0,0,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,83,0,2,0,2,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,84,2,4,0,6,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,85,1,2,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,86,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,87,1,2,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,88,0,1,0,1,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,89,1,3,0,4,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,90,1,2,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
Ahmednagar,,,,217,289934,91,1,2,0,3,0,TAROHT BEHASUAHB BEHASALAB,,108676,141205,249881,,146
