District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,,225,317397,1,1,3,0,4,867,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,2,3,2,0,5,595,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,3,2,0,0,2,488,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,4,1,0,0,1,583,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,5,2,0,0,2,685,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,6,4,0,0,4,928,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,7,1,0,0,1,755,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,8,1,0,0,1,324,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,9,1,0,0,1,411,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,10,0,0,0,0,658,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,11,2,1,0,3,637,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,12,0,1,0,1,622,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,13,0,0,0,0,563,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,14,1,0,0,1,773,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
Ahmednagar,,,,225,317397,15,1,0,0,1,761,ELAMAD NAMAW OARIJAVIHS,,114650,122664,237314,,353
