District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Nagpur,,,,58,502099,1,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,2,1,2,0,3,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,3,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,4,0,1,0,1,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,5,2,0,0,2,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,6,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,7,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,8,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,9,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,10,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,11,0,3,0,3,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,12,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,13,2,1,0,3,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,14,1,0,0,1,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,15,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,16,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,17,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,18,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,19,1,0,0,1,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,20,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,21,0,2,0,2,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,22,0,1,0,1,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,23,3,0,0,3,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,24,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,25,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,26,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,27,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,28,1,0,0,1,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,29,0,0,0,0,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,30,0,0,0,0,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,31,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,32,0,1,0,1,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,33,0,1,0,1,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,34,0,0,0,0,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,35,0,0,0,0,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,36,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,37,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,38,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,39,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,40,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,41,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,42,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,43,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,44,0,0,0,0,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,45,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,46,0,0,0,0,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,47,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,48,0,1,0,1,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,49,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,50,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,51,0,0,0,0,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,52,1,0,0,1,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,53,0,1,0,1,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,54,0,2,0,2,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,55,0,1,0,1,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,56,0,1,0,1,0,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,57,0,4,0,4,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
Nagpur,,,,58,502099,58,0,2,0,2,1,MARHSEM ARDNERUS TNARKIV .RE,,165896,263321,429217,,166
