District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Bhandara,,,,60,309727,1,13,14,0,27,16,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,1,0,5,0,5,5,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,2,0,1,0,1,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,3,1,1,0,2,3,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,4,0,0,0,0,3,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,5,0,1,0,1,5,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,6,1,1,0,2,14,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,7,0,1,0,1,0,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,8,0,5,0,5,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,9,1,4,0,5,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,10,0,0,0,0,5,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,11,0,0,0,0,0,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,12,1,7,0,8,0,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,13,0,2,0,2,3,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,14,0,0,0,0,0,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,15,2,5,0,7,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,16,1,0,0,1,3,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,17,0,1,0,1,4,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,18,1,1,0,2,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,19,0,0,0,0,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,20,0,0,0,0,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,21,0,0,0,0,0,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,22,0,0,0,0,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,23,0,2,0,2,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,24,0,0,0,0,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,25,2,1,0,3,3,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,26,0,0,0,0,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,27,1,0,0,1,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,1,13,14,0,27,16,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,28,0,0,0,0,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,29,2,0,0,2,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,30,0,1,0,1,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,31,0,0,0,0,0,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,32,1,2,0,3,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,33,1,2,0,3,4,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,34,1,5,0,6,9,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,35,0,0,0,0,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,36,1,0,0,1,5,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,37,0,1,0,1,3,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,38,1,0,0,1,3,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,39,0,2,0,2,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,40,0,0,0,0,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,41,0,0,0,0,3,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,42,1,2,0,3,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,43,0,3,0,3,5,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,44,2,3,0,5,6,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,45,0,3,0,3,5,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,46,0,0,0,0,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,47,0,1,0,1,6,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,48,1,2,0,3,6,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,49,0,2,0,2,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,50,0,2,0,2,3,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,51,1,1,0,2,5,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,52,0,1,0,1,3,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,53,1,0,0,1,4,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,54,1,2,0,3,0,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,1,13,14,0,27,16,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,55,0,4,0,4,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,56,0,0,0,0,2,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,57,0,0,0,0,28,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,58,0,0,0,0,1,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,59,0,0,0,0,0,Charan Sovinda Waghmare,,134760,145343,280103,,284
Bhandara,,,,60,309727,60,0,1,0,1,3,Charan Sovinda Waghmare,,134760,145343,280103,,284
