District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Pune,,,,207,608598,1,777,0,0,777,788,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,2,634,0,0,634,636,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,3,596,0,0,596,598,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,4,600,0,0,600,601,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,5,694,0,0,694,699,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,6,658,0,0,658,661,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,7,829,0,0,829,834,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,8,727,0,0,727,732,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,9,746,0,0,746,752,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,10,716,0,0,716,724,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,11,677,0,0,677,677,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,12,670,0,0,670,674,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,13,686,0,0,686,692,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,14,576,0,0,576,578,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,15,596,0,0,596,604,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,16,596,0,0,596,603,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,17,366,0,0,366,369,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,18,378,0,0,378,378,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,19,758,0,0,758,767,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,20,176,0,0,176,178,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,21,317,0,0,317,320,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,22,664,0,0,664,666,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,23,933,0,0,933,939,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,24,557,0,0,557,560,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,25,872,0,0,872,875,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,26,822,0,0,822,830,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,27,794,0,0,794,796,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,28,875,0,0,875,878,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,29,854,0,0,854,857,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,30,871,0,0,871,874,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,32,726,0,0,726,734,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,33,654,0,0,654,660,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,34,683,0,0,683,684,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,35,715,0,0,715,716,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,36,1054,0,0,1054,1063,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,37,1100,0,0,1100,1107,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,38,857,0,0,857,862,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,39,872,0,0,872,874,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,40,1093,0,0,1093,1105,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,41,883,0,0,883,888,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,42,900,0,0,900,907,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,43,860,0,0,860,865,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,44,970,0,0,970,976,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,45,945,0,0,945,949,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,46,985,0,0,985,991,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,47,874,0,0,874,878,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,48,846,0,0,846,856,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,49,813,0,0,813,817,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,50,906,0,0,906,908,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,51,939,0,0,939,944,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,52,1028,0,0,1028,1035,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,53,984,0,0,984,987,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,54,968,0,0,968,973,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,55,920,0,0,920,927,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,56,985,0,0,985,991,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,57,969,0,0,969,976,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,58,955,0,0,955,969,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,59,951,0,0,951,954,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,60,970,0,0,970,977,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,61,993,0,0,993,999,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,63,980,0,0,980,983,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,64,957,0,0,957,968,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,65,635,0,0,635,639,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,66,650,0,0,650,653,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,67,715,0,0,715,716,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,68,757,0,0,757,762,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,69,828,0,0,828,830,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,70,377,0,0,377,379,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,71,398,0,0,398,401,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,72,562,0,0,562,567,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,73,783,0,0,783,785,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,74,763,0,0,763,767,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,75,593,0,0,593,602,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,76,779,0,0,779,787,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,77,709,0,0,709,714,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,78,765,0,0,765,767,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,79,671,0,0,671,674,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,80,764,0,0,764,770,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,81,914,0,0,914,916,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,82,817,0,0,817,822,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,83,838,0,0,838,843,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,84,856,0,0,856,863,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,85,720,0,0,720,723,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,86,829,0,0,829,837,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,87,799,0,0,799,804,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,88,874,0,0,874,879,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,89,851,0,0,851,856,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,90,831,0,0,831,837,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,91,926,0,0,926,930,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,92,831,0,0,831,833,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,94,814,0,0,814,815,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,95,831,0,0,831,837,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,96,842,0,0,842,849,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,97,695,0,0,695,698,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
Pune,,,,207,608598,98,723,0,0,723,731,NAHK BOOBHEM DAJMA,,206756,266858,473614,,360669
