District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Solapur,,,,253,334379,1,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,2,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,3,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,4,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,5,1,1,0,2,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,6,0,0,0,0,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,7,0,0,0,0,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,8,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,9,4,1,0,5,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,10,2,1,0,3,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,11,4,1,0,5,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,12,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,13,2,0,0,2,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,14,2,2,0,4,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,15,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,16,0,0,0,0,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,17,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,18,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,19,2,1,0,3,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,20,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,21,0,1,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,22,0,0,0,0,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,23,3,0,0,3,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,24,1,1,0,2,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,25,0,0,0,0,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,26,4,1,0,5,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,27,1,1,0,2,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,28,5,0,0,5,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,29,0,0,0,0,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,30,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,31,2,1,0,3,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,32,3,3,0,6,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,33,0,0,0,0,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,34,1,0,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,35,0,0,0,0,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,36,0,1,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,37,1,1,0,2,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,38,0,0,0,0,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,39,1,2,0,3,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,40,4,0,0,4,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,41,1,2,0,3,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,42,5,1,0,6,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,43,8,1,0,9,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,44,10,0,0,10,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,45,0,0,0,0,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
Solapur,,,,253,334379,46,0,1,0,1,0,EDAKUTUHG ALATEY UHGAR,,114914,190361,305275,,520
