District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Kolhapur,,,,273,345397,1,1146,0,0,1146,1148,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,2,661,0,0,661,661,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,3,647,0,0,647,647,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,4,1111,0,0,1111,1115,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,5,712,0,0,712,715,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,6,824,0,0,824,829,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,7,478,0,0,478,480,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,8,1026,0,0,1026,1031,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,9,901,0,0,901,903,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,10,468,0,0,468,469,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,11,877,0,0,877,878,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,12,673,0,0,673,677,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,13,660,0,0,660,662,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,14,720,0,0,720,724,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,15,1021,0,0,1021,1023,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,16,900,0,0,900,906,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,17,737,0,0,737,742,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,18,1138,0,0,1138,1139,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,19,752,0,0,752,755,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,20,744,0,0,744,749,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,21,996,0,0,996,1002,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,22,1210,0,0,1210,1218,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,23,647,0,0,647,647,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,24,1132,0,0,1132,1135,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,25,1112,0,0,1112,1116,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,26,514,0,0,514,515,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,27,709,0,0,709,711,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,28,772,0,0,772,777,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,29,798,0,0,798,800,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,30,596,0,0,596,598,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,31,759,0,0,759,763,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
Kolhapur,,,,273,345397,32,1079,0,0,1079,1086,LAMRIN LINA NAHOR,,134015,183680,317695,,263870
