District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Yavatmal,,,,78,371435,1,2,1,0,3,2,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,2,1,0,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,3,1,0,0,1,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,4,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,5,0,4,0,4,3,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,6,1,1,0,2,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,7,1,0,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,8,0,1,0,1,3,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,9,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,10,1,2,0,3,2,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,11,0,1,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,12,0,2,0,2,6,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,13,4,1,0,5,2,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,14,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,15,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,16,0,1,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,17,0,1,0,1,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,18,0,0,0,0,2,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,19,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,20,0,1,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,21,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,22,3,1,0,4,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,23,2,1,0,3,3,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,24,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,25,0,2,0,2,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,26,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,27,0,0,0,0,4,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,28,1,0,0,1,2,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,29,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,30,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,31,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,32,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,33,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,34,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,35,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,36,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,37,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,38,0,1,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,39,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,40,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,41,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,42,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,43,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,44,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,45,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,46,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,47,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,48,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,49,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,50,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,51,0,1,0,1,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,52,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,53,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,54,0,0,0,0,2,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,55,0,1,0,1,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,56,0,1,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,57,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,58,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,59,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,60,0,0,0,0,3,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,61,0,0,0,0,2,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,62,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,63,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,64,2,0,0,2,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,65,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,66,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,67,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,68,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,69,0,1,0,1,2,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,70,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,71,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,72,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,73,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,74,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,75,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,76,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,77,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,78,0,1,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,79,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,80,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,81,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,82,0,0,0,0,3,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,83,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,84,1,0,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,85,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,86,1,0,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,87,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,88,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,89,0,2,0,2,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,90,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,91,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,92,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,93,0,1,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,94,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,95,1,0,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,96,1,0,0,1,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,97,1,0,0,1,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,98,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,99,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,100,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,101,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,102,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,103,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,104,0,0,0,0,1,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,105,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,106,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,107,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,108,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
Yavatmal,,,,78,371435,109,0,0,0,0,0,NAMA IAHB,,115605,207130,322735,,99
