District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Nanded,,,,85,303352,1,0,1,0,1,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,2,26,1,0,27,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,3,117,1,0,118,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,4,8,1,0,9,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,5,7,0,0,7,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,6,148,0,0,148,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,7,1,1,0,2,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,8,0,0,0,0,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,9,2,0,0,2,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,10,15,0,0,15,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,11,13,1,0,14,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,12,9,0,0,9,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,13,11,1,0,12,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,14,11,2,0,13,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,15,7,0,0,7,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,16,0,0,0,0,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,17,33,0,0,33,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,18,13,1,0,14,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,19,1,2,0,3,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,20,7,1,0,8,3,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,21,5,3,0,8,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,22,2,1,0,3,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,23,5,0,0,5,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,24,34,6,0,40,2,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,25,9,0,0,9,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,26,43,0,0,43,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,27,1,0,0,1,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,28,111,2,0,113,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,29,3,3,0,6,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,30,171,1,0,172,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,31,43,0,0,43,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,32,1,0,0,1,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,33,27,1,0,28,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,34,81,2,0,83,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,35,99,1,0,100,2,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,36,41,2,0,43,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,37,2,0,0,2,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,38,23,3,0,26,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,39,3,1,0,4,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,40,0,0,0,0,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,41,3,3,0,6,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,42,0,0,0,0,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,43,4,0,0,4,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,44,4,0,0,4,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,45,3,0,0,3,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,46,3,2,0,5,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,47,95,2,0,97,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,48,22,1,0,23,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,49,98,0,0,98,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,50,103,0,0,103,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,51,46,1,0,47,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,52,117,1,0,118,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,53,21,2,0,23,3,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,54,11,0,0,11,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,55,24,0,0,24,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,56,37,0,0,37,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,57,8,1,0,9,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,58,2,2,0,4,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,59,56,0,0,56,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,60,7,1,0,8,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,61,16,0,0,16,1,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,62,11,0,0,11,2,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,63,8,0,0,8,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,64,88,0,0,88,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,65,51,0,0,51,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,66,4,0,0,4,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
Nanded,,,,85,303352,67,76,0,0,76,0,RAWLATAJ OARTNAKAYRUS DASARPIAS,,131966,145936,277902,,8833
