District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,,222,375466,1,2,0,0,2,0,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,2,2,4,0,6,1,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,3,1,0,0,1,1,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,4,0,2,0,2,0,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,5,2,1,0,3,1,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,6,2,0,0,2,1,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,7,1,1,0,2,3,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,8,3,0,0,3,0,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,9,2,0,0,2,1,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,10,6,0,0,6,1,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,11,4,0,0,4,1,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,12,6,0,0,6,0,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,13,5,2,0,7,0,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,14,1,0,0,1,0,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,15,6,2,0,8,0,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,16,0,1,0,1,0,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,17,1,0,0,1,1,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,18,2,0,0,2,1,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,19,0,0,0,0,4,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,20,3,0,0,3,1,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
Ahmednagar,,,,222,375466,21,3,2,0,5,1,ELABAS KABMIRT HSAHBUS,,96607,219422,316029,,1883
