District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Mumbai Suburban,,,,162,,2,1,7,3,8,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,4,0,3,9,3,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,8,3,8,11,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,4,2,7,2,9,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,4,3,4,7,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,2,3,5,5,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,2,8,2,8,10,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,3,5,8,8,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,2,2,4,24,6,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,2,2,21,21,23,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,3,9,1,12,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,2,9,1,9,10,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,3,9,4,12,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,7,1,7,8,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,4,2,0,3,2,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,14,1,4,15,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,2,2,1,9,3,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,2,11,11,13,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,3,1,6,4,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,3,5,1,8,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,4,1,2,3,3,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,2,3,0,5,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,0,2,0,2,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,6,1,9,7,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,7,8,1,15,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,9,1,9,10,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,9,0,9,9,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,8,8,8,8,16,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,9,8,7,8,15,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,7,8,6,8,14,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,8,5,8,13,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,9,8,4,8,12,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,2,8,2,8,10,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,7,1,8,18,9,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,7,9,7,16,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,5,1,1,1,2,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,9,7,6,7,13,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,7,3,7,10,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,2,1,2,7,3,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,1,5,1,6,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,1,0,1,1,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,6,9,6,15,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,1,8,6,9,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,5,1,7,6,8,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,6,5,6,11,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,5,6,4,6,10,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,7,6,3,6,9,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,1,2,6,3,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,8,6,1,6,7,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,1,0,6,1,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,8,5,8,5,13,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,7,1,7,5,8,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,4,5,6,5,11,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,5,5,5,10,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,4,4,3,3,7,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,7,5,2,5,7,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,5,0,5,5,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,9,4,9,4,13,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,1,8,4,9,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,2,1,3,2,4,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,2,2,2,4,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,3,0,0,3,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,7,5,3,12,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,5,2,1,0,3,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,5,0,3,6,3,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,4,6,1,10,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,1,6,1,7,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,5,3,4,2,7,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,1,0,0,1,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,6,0,11,6,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,9,0,3,9,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,0,0,11,0,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,0,8,1,8,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,7,9,0,9,9,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,7,4,0,8,4,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,1,1,4,2,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,5,3,1,7,4,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,5,6,1,3,7,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,7,0,1,3,1,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,7,0,1,5,1,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,5,6,0,9,6,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,9,8,6,4,14,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,4,0,1,0,1,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,2,0,0,2,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,0,0,0,0,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,0,1,5,1,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,1,3,2,4,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,5,0,0,0,0,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,7,3,7,6,10,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,0,0,0,0,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,6,1,1,0,2,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,5,0,0,0,0,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,1,1,2,2,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,2,1,3,1,4,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,4,6,1,3,7,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,1,6,0,2,6,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,3,5,1,0,6,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,2,2,1,2,3,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,0,0,1,0,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,0,0,0,0,0,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,8,5,2,0,7,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,2,2,1,9,3,0,,,0,3516,3516,,416
Mumbai Suburban,,,,162,,9,8,7,9,15,0,,,0,3516,3516,,416
