District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Nanded,,,,89,310610,1,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,2,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,3,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,4,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,5,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,6,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,7,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,8,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,9,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,10,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,11,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,12,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,13,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,14,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,15,0,8,0,8,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,16,0,4,0,4,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,17,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,18,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,19,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,20,0,4,0,4,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,21,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,22,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,23,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,24,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,25,0,3,0,3,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,26,0,0,0,0,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,27,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,28,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,29,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,30,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,31,0,5,0,5,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,32,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,33,0,2,0,2,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,34,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
Nanded,,,,89,310610,35,0,1,0,1,0,LITAP LAHTTIV ANAHCRA,,127828,162346,290174,,0
