District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Nanded,,,,86,359073,1,0,13,0,13,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,2,0,46,0,46,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,3,2,220,0,222,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,4,0,36,0,36,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,5,0,4,0,4,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,6,1,11,0,12,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,7,3,126,0,129,2,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,8,0,188,0,188,2,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,9,2,15,0,17,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,10,1,73,0,74,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,11,0,44,0,44,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,12,0,9,0,9,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,13,1,17,0,18,2,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,14,2,174,0,176,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,15,0,148,0,148,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,16,0,8,0,8,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,17,0,119,0,119,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,18,1,122,0,123,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,19,1,17,0,18,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,20,1,91,0,92,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,21,0,28,0,28,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,22,0,19,0,19,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,23,0,22,0,22,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,24,0,22,0,22,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,25,0,48,0,48,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,26,2,37,0,39,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,27,0,46,0,46,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,28,0,30,0,30,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,29,2,250,0,252,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,30,0,49,0,49,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,31,0,194,0,194,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,32,2,151,0,153,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,33,1,232,0,233,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,34,2,369,0,371,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,35,2,313,0,315,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,36,0,160,0,160,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,37,1,107,0,108,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,38,1,193,0,194,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,39,2,278,0,280,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,40,1,224,0,225,2,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,41,1,177,0,178,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,42,1,17,0,18,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,43,1,52,0,53,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,44,2,13,0,15,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,45,0,128,0,128,2,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,46,2,130,0,132,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,47,1,168,0,169,2,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,48,2,231,0,233,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,49,1,11,0,12,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,50,3,256,0,259,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,51,0,34,0,34,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,52,1,88,0,89,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,53,0,70,0,70,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,54,3,79,0,82,2,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,55,1,75,0,76,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,56,1,190,0,191,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,57,0,148,0,148,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,58,3,288,0,291,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,59,0,58,0,58,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,60,0,59,0,59,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,61,0,43,0,43,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,62,0,60,0,60,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,63,0,50,0,50,2,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,64,0,42,0,42,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,65,0,111,0,111,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,66,1,42,0,43,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,67,0,157,0,157,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,68,0,42,0,42,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,69,0,59,0,59,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,70,0,15,0,15,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,71,0,13,0,13,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,72,0,92,0,92,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,73,0,10,0,10,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,74,0,37,0,37,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,75,0,16,0,16,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,76,1,141,0,142,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,77,0,154,0,154,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,78,2,108,0,110,1,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,79,1,329,0,330,2,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,80,0,274,0,274,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,81,2,110,0,112,3,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,82,0,104,0,104,2,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,83,1,197,0,198,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,84,1,36,0,37,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
Nanded,,,,86,359073,85,1,28,0,29,0,EKDOHG OARNAHSIK LAHTTIV,,81680,168166,249846,,214
