District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Akola,,,,29,311167,1,0,6,0,6,1,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,2,0,3,0,3,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,3,0,2,0,2,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,4,0,1,0,1,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,5,0,0,0,0,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,6,1,2,0,3,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,7,0,1,0,1,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,8,3,1,0,4,1,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,9,3,2,0,5,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,10,0,0,0,0,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,11,2,0,0,2,1,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,12,2,1,0,3,2,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,13,3,1,0,4,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,14,1,1,0,2,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,15,1,3,0,4,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,16,0,3,0,3,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,17,0,3,0,3,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,18,0,4,0,4,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,19,1,7,0,8,1,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,20,1,27,0,28,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,21,0,15,0,15,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,22,1,5,0,6,1,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,23,1,13,0,14,1,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,24,1,0,0,1,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,25,0,4,0,4,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,26,0,0,0,0,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,27,1,3,0,4,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,28,0,11,0,11,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,29,1,0,0,1,1,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,30,1,3,0,4,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,31,0,1,0,1,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,32,1,0,0,1,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,33,3,1,0,4,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,34,0,0,0,0,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,35,0,0,0,0,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,36,0,5,0,5,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,37,1,1,0,2,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,38,2,1,0,3,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
Akola,,,,29,311167,39,0,0,0,0,0,NITIN DESHMUKH BHIKANRAO,,80826,193004,273830,,273
