District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Amaravati,,,,36,222222,11,0,0,0,0,0,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,2,0,0,0,0,0,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,3,0,0,0,0,0,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,4,0,0,0,0,1,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,5,0,0,0,0,0,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,6,0,0,0,0,0,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,7,0,0,0,0,2,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,8,0,0,0,0,2,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,9,0,0,0,0,0,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,10,2,1,0,3,4,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,11,0,1,0,1,1,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,12,1,1,0,2,6,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,13,0,0,0,0,1,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,14,0,1,0,1,1,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,1155,0,0,0,0,0,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,16,0,0,0,0,2,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,17,0,1,0,1,2,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,18,1,0,0,1,0,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,19,1,0,0,1,3,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,20,0,1,0,1,5,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,21,0,2,0,2,1,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,22,0,1,0,1,1,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,23,1,2,0,3,7,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,24,0,2,0,2,3,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
Amaravati,,,,36,222222,25,0,0,0,0,0,Adsad Pratap Arunbhau,,5558031,3843009,9401040,,172
