District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Pune,,,,196,314885,1,439,0,0,439,443,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,2,272,0,0,272,272,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,3,315,0,0,315,315,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,4,237,0,0,237,239,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,5,159,0,0,159,160,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,6,300,0,0,300,302,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,7,568,0,0,568,572,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,8,297,0,0,297,304,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,9,352,0,0,352,360,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,10,105,0,0,105,107,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,11,646,0,0,646,652,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,12,390,0,0,390,392,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,13,276,0,0,276,280,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,14,167,0,0,167,167,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,15,109,0,0,109,111,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,16,439,0,0,439,445,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,17,305,0,0,305,308,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,18,430,0,0,430,433,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,19,409,0,0,409,413,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,20,727,0,0,727,740,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,21,216,0,0,216,216,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,22,469,0,0,469,474,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,23,565,0,0,565,569,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,24,244,0,0,244,247,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,25,543,0,0,543,552,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,26,407,0,0,407,409,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,27,462,0,0,462,462,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,28,304,0,0,304,304,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,29,586,0,0,586,590,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,30,925,0,0,925,929,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
Pune,,,,196,314885,31,464,0,0,464,466,MAKIN OARTNAVYAJ ATTADVED,,104066,167522,271588,,215717
