District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Nanded,,,,87,317052,1,4,0,0,4,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,2,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,3,1,1,0,2,1,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,4,1,0,0,1,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,5,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,6,3,0,0,3,1,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,7,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,8,0,1,0,1,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,9,1,0,0,1,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,10,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,11,0,1,0,1,1,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,12,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,13,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,14,0,0,0,0,2,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,15,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,16,1,1,0,2,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,17,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,18,0,0,0,0,1,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,19,1,0,0,1,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,20,1,0,0,1,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,21,0,0,0,0,1,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,22,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,23,1,0,0,1,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,24,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,25,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,26,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,27,1,0,0,1,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,28,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,29,1,2,0,3,1,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,30,5,0,0,5,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,31,1,2,0,3,1,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,32,1,1,0,2,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,33,1,0,0,1,1,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,34,5,0,0,5,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,35,2,1,0,3,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,36,1,0,0,1,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
Nanded,,,,87,317052,37,0,0,0,0,0,EDRABMAH OARTORAM OARNAHOM,,60025,157659,217684,,302
