District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Nashik,,,,122,329389,1,16,829,0,845,4,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,2,25,970,0,995,8,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,3,8,536,0,544,3,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,4,8,1056,0,1064,13,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,5,2,474,0,476,4,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,6,14,632,0,646,5,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,7,3,365,0,368,2,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,8,11,580,0,591,4,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,9,6,556,0,562,5,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,10,17,282,0,299,4,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,11,0,344,0,344,2,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,12,8,798,0,806,3,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,13,4,367,0,371,3,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,14,10,900,0,910,4,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,15,11,865,0,876,2,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,16,10,733,0,743,4,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,17,11,533,0,544,6,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,18,11,332,0,343,3,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,19,7,358,0,365,6,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,20,4,361,0,365,5,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,21,4,317,0,321,5,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,22,3,494,0,497,7,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,23,17,2,0,19,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,24,20,7,0,27,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,25,34,11,0,45,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,26,16,10,0,26,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,27,40,20,0,60,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,28,13,2,0,15,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,29,27,9,0,36,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,30,12,4,0,16,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,31,37,8,0,45,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,32,6,34,0,40,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,33,17,13,0,30,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,34,28,11,0,39,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,35,17,4,0,21,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,36,11,7,0,18,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,37,29,1,0,30,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,38,37,11,0,48,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,39,21,5,0,26,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,40,19,1,0,20,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,41,27,8,0,35,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,42,10,13,0,23,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,43,6,10,0,16,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,44,27,17,0,44,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,45,52,40,0,92,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,46,47,21,0,68,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,47,30,19,0,49,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,48,20,20,0,40,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,49,25,24,0,49,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,50,15,11,0,26,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,51,36,60,0,96,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,52,18,26,0,44,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,53,24,8,0,32,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,54,18,18,0,36,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,55,10,124,0,134,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,56,42,42,0,84,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,57,15,25,0,40,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,58,18,63,0,81,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,59,43,190,0,233,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,60,58,30,0,88,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,61,15,5,0,20,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,62,15,10,0,25,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,63,13,222,0,235,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,64,10,322,0,332,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,65,43,102,0,145,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,66,13,16,0,29,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
Nashik,,,,122,329389,67,10,31,0,41,0,Gaikwad Chandar Namdev,,131718,179291,311009,,9278
