District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,1,1,335,0,336,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,2,1,281,0,282,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,3,0,712,0,712,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,4,0,239,0,239,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,5,1,602,0,603,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,6,0,414,0,414,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,7,1,652,0,653,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,8,0,456,0,456,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,9,1,554,0,555,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,10,0,439,0,439,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,11,0,266,0,266,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,12,0,438,0,438,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,13,0,749,0,749,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,14,5,654,0,659,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,15,0,484,0,484,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,16,1,614,0,615,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,17,1,600,0,601,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,18,3,288,0,291,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,19,2,369,0,371,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,20,0,602,0,602,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,21,2,742,0,744,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,22,2,470,0,472,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,23,3,626,0,629,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,24,1,569,0,570,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,25,3,395,0,398,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,26,2,495,0,497,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,27,1,362,0,363,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,28,5,1067,0,1072,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,29,2,905,0,907,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,30,1,790,0,791,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,31,0,722,0,722,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,32,1,868,0,869,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,33,1,916,0,917,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,34,3,587,0,590,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,35,0,557,0,557,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,36,3,848,0,851,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,37,2,527,0,529,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,38,2,486,0,488,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,39,1,485,0,486,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,40,1,449,0,450,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,41,0,256,0,256,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,42,1,517,0,518,0,,,0,477693,477693,,731
Washim,,,"KARANJA Assembly Election
No of Valid Votes Cast in favour of",35,,43,1,302,0,303,0,,,0,477693,477693,,731
