District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Mumbai Suburban,,,,170,249577,1,534,0,0,534,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,2,371,0,0,371,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,3,391,1,0,392,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,4,320,0,0,320,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,5,673,0,0,673,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,6,352,0,0,352,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,7,394,0,0,394,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,8,302,0,0,302,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,9,606,0,0,606,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,10,554,0,0,554,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,11,295,0,0,295,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,12,646,0,0,646,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,13,298,0,0,298,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
Mumbai Suburban,,,,170,249577,14,382,0,0,382,0,DAWKIAG YAJNAS ATINUS,,85132,94647,179779,,148683
