District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Beed,,,,228,,1,14,15,0,29,17,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,1,1,1,0,2,18,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,2,0,0,0,0,25,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,3,1,2,0,3,65,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,4,0,2,0,2,47,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,5,1,2,0,3,46,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,6,0,0,0,0,78,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,7,0,1,0,1,56,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,8,1,1,0,2,17,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,9,2,0,0,2,48,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,10,0,3,0,3,58,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,11,2,0,0,2,80,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,12,0,1,0,1,115,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,13,0,6,0,6,27,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,14,0,9,0,9,144,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,1,14,15,0,29,17,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,15,0,4,0,4,166,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,16,0,1,0,1,123,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,17,1,3,0,4,33,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,18,0,6,0,6,64,Dilip Nana Chandane,,115349,195698,311047,,684
Beed,,,,228,,19,0,2,0,2,123,Dilip Nana Chandane,,115349,195698,311047,,684
