District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Beed,,,,230,384885,2,0,0,0,0,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,3,0,0,0,0,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,44,0,0,0,0,11,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,5,0,1,0,1,1,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,6,2,2,0,4,1,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,7,0,2,0,2,1,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,8,0,0,0,0,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,9,0,1,0,1,1,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,10,1,0,0,1,1,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,11,0,0,0,0,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,12,0,0,0,0,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,13,1,2,0,3,1,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,14,0,0,0,0,1,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,15,2,7,0,9,2,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,1166,11,44,0,55,22,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,17,0,2,0,2,2,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,18,0,1,0,1,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,19,0,1,0,1,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,20,0,7,0,7,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,21,0,1,0,1,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,22,0,4,0,4,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,23,0,1,0,1,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,24,0,2,0,2,1,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,25,2,2,0,4,3,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,26,0,1,0,1,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,27,0,1,0,1,2,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,28,1,2,0,3,2,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,29,0,0,0,0,1,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,30,0,0,0,0,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,32,1,1,0,2,2,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,33,0,0,0,0,0,IVAGNASALUF,,5616374,0,5616374,,200
Beed,,,,230,384885,34,0,0,0,0,0,IVAGNASALUF,,5616374,0,5616374,,200
