District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,,219,289962,1,1,812,0,813,10,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,2,0,714,0,714,1,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,3,9,841,0,850,8,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,4,2,650,0,652,8,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,5,2,630,0,632,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,6,1,485,0,486,4,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,7,13,967,0,980,12,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,8,5,1048,0,1053,5,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,9,10,1061,0,1071,8,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,10,5,973,0,978,9,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,11,5,1032,0,1037,5,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,12,3,861,0,864,2,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,13,4,831,0,835,11,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,14,2,754,0,756,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,15,3,930,0,933,17,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,16,1,766,0,767,2,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,17,2,789,0,791,3,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,18,0,689,0,689,9,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,19,4,939,0,943,8,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,20,1,850,0,851,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,21,5,737,0,742,7,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,22,2,592,0,594,9,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,23,0,870,0,870,2,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,24,5,960,0,965,0,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,25,1,599,0,600,4,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,26,2,665,0,667,9,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,27,7,1002,0,1009,14,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,28,1,1042,0,1043,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,29,9,798,0,807,10,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,30,7,855,0,862,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,31,5,923,0,928,11,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,32,0,484,0,484,1,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,33,7,619,0,626,7,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,34,3,516,0,519,4,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,35,4,261,0,265,2,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,36,4,441,0,445,7,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,37,2,655,0,657,5,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,38,0,698,0,698,1,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,39,1,816,0,817,5,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,40,2,980,0,982,3,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,41,2,783,0,785,1,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,42,8,793,0,801,11,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,43,11,943,0,954,5,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,44,14,953,0,967,4,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,45,9,869,0,878,15,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,46,6,916,0,922,10,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,47,3,888,0,891,13,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,48,4,803,0,807,3,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,49,3,918,0,921,3,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,50,4,830,0,834,8,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,51,5,671,0,676,14,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,52,10,709,0,719,5,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,53,5,814,0,819,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,54,7,933,0,940,5,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,55,3,797,0,800,7,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,56,2,972,0,974,8,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,57,2,1058,0,1060,9,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,58,0,711,0,711,0,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,59,0,468,0,468,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,60,7,875,0,882,10,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,61,0,716,0,716,4,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,62,1,1123,0,1124,3,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,63,0,339,0,339,1,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,64,9,679,0,688,2,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,65,4,586,0,590,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,66,2,637,0,639,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,67,3,681,0,684,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,68,6,792,0,798,10,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,69,5,912,0,917,5,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,70,4,992,0,996,7,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,71,4,900,0,904,9,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,72,5,638,0,643,5,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,73,10,808,0,818,15,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,74,1,617,0,618,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,75,27,840,0,867,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,76,6,671,0,677,3,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,77,3,423,0,426,5,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,78,4,824,0,828,10,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,79,6,487,0,493,4,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,80,16,705,0,721,4,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,81,18,832,0,850,11,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,82,4,833,0,837,10,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,83,3,707,0,710,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,84,4,880,0,884,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,85,2,628,0,630,7,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,86,4,765,0,769,18,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,87,2,352,0,354,5,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,88,12,555,0,567,9,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,89,7,550,0,557,12,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,90,12,601,0,613,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,91,0,545,0,545,4,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,92,9,671,0,680,3,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,93,8,459,0,467,3,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,94,5,875,0,880,13,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,95,1,496,0,497,11,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,96,2,616,0,618,7,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,97,20,660,0,680,12,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,98,4,748,0,752,8,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,99,2,553,0,555,6,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,100,8,838,0,846,10,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,101,5,600,0,605,3,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,102,2,603,0,605,2,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
Ahmednagar,,,,219,289962,103,23,727,0,750,3,NAHTAP AHKDAMAHA AHKBUBHEM,,160042,79744,239786,,1169
