District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,,220,309518,1,1,2,0,3,195,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,2,0,0,0,0,346,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,3,1,0,0,1,226,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,4,1,4,0,5,482,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,5,2,0,0,2,166,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,6,2,2,0,4,41,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,7,1,0,0,1,62,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,8,0,0,0,0,134,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,9,1,0,0,1,58,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,10,0,2,0,2,77,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,11,1,1,0,2,33,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,12,0,1,0,1,31,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,13,0,3,0,3,84,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,14,0,0,0,0,81,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,15,0,2,0,2,68,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,16,1,1,0,2,51,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,17,0,2,0,2,25,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,18,1,5,0,6,54,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,19,0,1,0,1,93,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,20,1,5,0,6,67,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,21,1,2,0,3,83,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,22,0,0,0,0,60,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,23,0,0,0,0,109,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,24,0,1,0,1,149,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,25,1,0,0,1,185,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,26,1,0,0,1,202,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,27,0,1,0,1,111,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,28,0,4,0,4,117,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,29,0,0,0,0,164,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,30,1,0,0,1,274,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,31,0,1,0,1,296,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,32,0,0,0,0,123,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,33,0,2,0,2,325,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,34,0,1,0,1,260,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,35,0,0,0,0,121,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,36,0,0,0,0,190,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,37,0,0,0,0,37,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,38,0,1,0,1,29,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,39,2,4,0,6,28,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,40,2,1,0,3,141,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,41,0,0,0,0,52,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,42,0,0,0,0,37,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,43,0,0,0,0,91,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,45,0,1,0,1,64,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,46,0,2,0,2,44,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,47,0,1,0,1,85,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,48,0,5,0,5,69,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,49,0,3,0,3,64,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,50,2,1,0,3,207,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,51,0,2,0,2,239,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,52,1,1,0,2,102,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,53,0,4,0,4,154,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,54,0,0,0,0,181,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,55,0,3,0,3,159,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,56,0,0,0,0,84,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,57,2,2,0,4,133,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,58,0,1,0,1,164,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,59,1,1,0,2,115,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,60,1,0,0,1,134,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,61,0,1,0,1,125,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,62,0,2,0,2,164,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,63,0,0,0,0,280,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,64,0,2,0,2,215,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,65,1,0,0,1,74,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,66,0,1,0,1,261,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,67,2,2,0,4,235,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,68,2,2,0,4,213,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,69,0,1,0,1,134,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,70,0,1,0,1,113,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,71,0,0,0,0,167,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,72,0,1,0,1,39,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,73,0,2,0,2,153,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,74,1,0,0,1,171,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,75,0,1,0,1,24,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,76,0,0,0,0,44,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,77,0,1,0,1,194,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,78,0,0,0,0,104,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,79,0,0,0,0,144,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,80,0,0,0,0,168,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,81,0,0,0,0,36,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,82,0,0,0,0,11,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,83,0,0,0,0,126,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,84,0,0,0,0,112,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,85,0,0,0,0,6,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,86,0,0,0,0,67,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,87,0,0,0,0,112,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,89,1,3,0,4,133,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,90,1,0,0,1,47,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,91,0,0,0,0,76,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,92,0,0,0,0,22,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,93,1,0,0,1,232,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,94,0,1,0,1,183,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,95,0,1,0,1,203,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,96,0,0,0,0,152,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,97,0,0,0,0,102,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,98,0,1,0,1,92,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,99,0,1,0,1,198,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,100,2,2,0,4,215,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,101,0,2,0,2,144,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,102,0,2,0,2,372,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,103,0,0,0,0,363,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,104,0,0,0,0,223,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,105,0,0,0,0,92,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,106,0,0,0,0,84,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,107,0,1,0,1,260,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,108,2,0,0,2,310,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,109,1,0,0,1,171,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,110,0,0,0,0,144,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,111,1,1,0,2,157,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,112,0,5,0,5,150,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,113,3,2,0,5,141,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,114,0,1,0,1,172,AHTAN UHAL EDANAK,,63820,146372,210192,,192
Ahmednagar,,,,220,309518,115,0,0,0,0,125,AHTAN UHAL EDANAK,,63820,146372,210192,,192
