District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Mumbai Suburban,,,,159,306552,1,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,2,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,3,1,2,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,4,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,5,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,6,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,7,1,4,0,5,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,8,0,3,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,9,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,10,1,1,0,2,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,11,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,12,1,1,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,13,1,3,0,4,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,14,0,6,0,6,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,15,1,1,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,16,0,2,0,2,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,17,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,18,1,3,0,4,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,19,0,1,0,1,3,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,20,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,21,5,2,0,7,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,22,0,3,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,23,1,2,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,24,2,1,0,3,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,25,4,3,0,7,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,26,23,2,0,25,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,27,2,1,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,28,1,0,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,29,3,0,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,30,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,31,0,3,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,32,0,1,0,1,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,33,2,1,0,3,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,34,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,35,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,36,1,2,0,3,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,37,0,3,0,3,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,38,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,39,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,40,0,5,0,5,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,41,1,2,0,3,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,42,0,1,0,1,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,43,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,44,0,6,0,6,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,45,0,5,0,5,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,46,2,1,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,47,0,0,0,0,3,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,48,0,3,0,3,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,49,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,50,1,0,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,51,0,3,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,52,0,1,0,1,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,53,0,1,0,1,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,54,0,1,0,1,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,55,4,6,0,10,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,56,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,57,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,58,0,3,0,3,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,59,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,60,0,1,0,1,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,61,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,62,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,63,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,64,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,65,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,66,0,4,0,4,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,67,1,1,0,2,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,68,0,3,0,3,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,69,0,1,0,1,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,70,0,2,0,2,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,71,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,72,0,1,0,1,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,73,0,1,0,1,3,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,74,0,1,0,1,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,75,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,76,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,77,1,1,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,78,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,79,0,2,0,2,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,80,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,81,0,4,0,4,3,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,82,1,5,0,6,3,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,83,1,1,0,2,3,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,84,1,0,0,1,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,85,1,0,0,1,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,86,0,3,0,3,3,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,87,0,1,0,1,4,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,88,1,2,0,3,4,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,89,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,90,0,3,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,91,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,92,2,2,0,4,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,93,0,0,0,0,12,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,94,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,95,0,11,0,11,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,96,1,4,0,5,3,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,97,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,98,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,99,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,100,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,101,0,4,0,4,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,102,0,2,0,2,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,103,1,0,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,104,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,105,2,3,0,5,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,106,0,2,0,2,13,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,107,1,1,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,108,0,5,0,5,31,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,109,0,1,0,1,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,110,1,3,0,4,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,111,0,6,0,6,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,112,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,113,1,2,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,114,0,1,0,1,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,115,0,1,0,1,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,116,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,117,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,118,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,119,0,2,0,2,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,120,0,1,0,1,5,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,121,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,122,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,123,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,124,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,125,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,126,0,1,0,1,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,127,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,128,0,3,0,3,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,129,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,130,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,131,0,4,0,4,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,132,1,0,0,1,2,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,133,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,134,0,0,0,0,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,135,0,0,0,0,1,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,136,0,2,0,2,0,MAPURIN YAJNAS,,76115,134259,210374,,113
Mumbai Suburban,,,,159,306552,137,0,1,0,1,0,MAPURIN YAJNAS,,76115,134259,210374,,113
